loc_origen,loc_destino,personas_mig,pobl_origen,pobl_destino,cod,distancia_m,geom_ori,geom_des
11621,2521,2,2853,12200,116212521,208032,POINT (414734.1139299477 6466316.903838689),POINT (442454.6709403042 6652273.541484571)
11924,2521,1,50,12200,119242521,177809,POINT (431416.5811109021 6496607.196638905),POINT (442454.6709403042 6652273.541484571)
12797,2521,2,779,12200,127972521,316822,POINT (462892.0571426523 6412659.620879885),POINT (442454.6709403042 6652273.541484571)
14621,2521,1,1609,12200,146212521,697253,POINT (798650.018294757 6314206.380627745),POINT (442454.6709403042 6652273.541484571)
15522,2521,6,1926,12200,155222521,68401,POINT (425692.0855463229 6593814.070535854),POINT (442454.6709403042 6652273.541484571)
15523,2521,2,2762,12200,155232521,109649,POINT (418800.7346132419 6562344.186642355),POINT (442454.6709403042 6652273.541484571)
17621,2521,3,2120,12200,176212521,441982,POINT (450827.2684606689 6271084.922280216),POINT (442454.6709403042 6652273.541484571)
1020,2522,17,1304729,2659,10202522,617076,POINT (573082.2484702046 6145008.43370907),POINT (457921.0007635859 6633361.660309175)
3320,2522,1,19865,2659,33202522,580333,POINT (565955.6405053993 6179409.202056422),POINT (457921.0007635859 6633361.660309175)
3323,2522,1,16742,2659,33232522,567936,POINT (556468.9904573727 6186643.790688833),POINT (457921.0007635859 6633361.660309175)
3631,2522,3,4397,2659,36312522,616936,POINT (583281.2078731833 6155365.628785741),POINT (457921.0007635859 6633361.660309175)
11120,2522,1,76412,2659,111202522,262448,POINT (398432.2411582735 6423719.024001375),POINT (457921.0007635859 6633361.660309175)
12320,2522,1,24406,2659,123202522,381255,POINT (378827.4881471876 6333913.219373153),POINT (457921.0007635859 6633361.660309175)
12421,2522,1,16756,2659,124212522,319844,POINT (439932.1564416874 6381387.888885491),POINT (457921.0007635859 6633361.660309175)
13220,2522,1,64465,2659,132202522,246422,POINT (636661.5683717782 6578777.675353965),POINT (457921.0007635859 6633361.660309175)
15120,2522,4,104011,2659,151202522,144533,POINT (410765.2865832467 6526683.944983927),POINT (457921.0007635859 6633361.660309175)
16220,2522,1,36743,2659,162202522,536461,POINT (526358.5499632334 6200292.109874669),POINT (457921.0007635859 6633361.660309175)
17220,2522,2,41974,2659,172202522,377877,POINT (404000.1472399235 6319963.324545297),POINT (457921.0007635859 6633361.660309175)
15522,2522,6,1926,2659,155222522,72675,POINT (425692.0855463229 6593814.070535854),POINT (457921.0007635859 6633361.660309175)
8721,2522,1,1357,2659,87212522,591565,POINT (634746.7057258443 6252121.794055067),POINT (457921.0007635859 6633361.660309175)
14421,2522,1,7541,2659,144212522,686621,POINT (789264.8785935154 6211612.011157216),POINT (457921.0007635859 6633361.660309175)
1020,2621,9,1304729,2531,10202621,595785,POINT (573082.2484702046 6145008.43370907),POINT (468458.2698047662 6601361.866908336)
10320,2621,2,62590,2531,103202621,680799,POINT (687553.5499826567 6136432.37380928),POINT (468458.2698047662 6601361.866908336)
11120,2621,1,76412,2531,111202621,241157,POINT (398432.2411582735 6423719.024001375),POINT (468458.2698047662 6601361.866908336)
12421,2621,4,16756,2531,124212621,298553,POINT (439932.1564416874 6381387.888885491),POINT (468458.2698047662 6601361.866908336)
13220,2621,1,64465,2531,132202621,215283,POINT (636661.5683717782 6578777.675353965),POINT (468458.2698047662 6601361.866908336)
13521,2621,3,3788,2531,135212621,248412,POINT (644740.8046339573 6505804.0419),POINT (468458.2698047662 6601361.866908336)
14521,2621,1,9675,2531,145212621,657600,POINT (828315.7510059284 6265725.536893765),POINT (468458.2698047662 6601361.866908336)
15120,2621,37,104011,2531,151202621,123242,POINT (410765.2865832467 6526683.944983927),POINT (468458.2698047662 6601361.866908336)
15949,2621,8,733,2531,159492621,94408,POINT (497748.6499938965 6559607.076508036),POINT (468458.2698047662 6601361.866908336)
16220,2621,1,36743,2531,162202621,515170,POINT (526358.5499632334 6200292.109874669),POINT (468458.2698047662 6601361.866908336)
15522,2621,2,1926,2531,155222621,55515,POINT (425692.0855463229 6593814.070535854),POINT (468458.2698047662 6601361.866908336)
15523,2621,1,2762,2531,155232621,92632,POINT (418800.7346132419 6562344.186642355),POINT (468458.2698047662 6601361.866908336)
11721,2621,1,774,2531,117212621,209875,POINT (413281.2781086222 6450363.777338561),POINT (468458.2698047662 6601361.866908336)
14422,2621,1,7645,2531,144222621,575655,POINT (759102.1358370257 6270685.589727072),POINT (468458.2698047662 6601361.866908336)
15822,2621,2,345,2531,158222621,113835,POINT (488011.3884135092 6539674.570824698),POINT (468458.2698047662 6601361.866908336)
15830,2621,3,67,2531,158302621,172434,POINT (557607.7561290966 6531632.124500403),POINT (468458.2698047662 6601361.866908336)
15832,2621,1,270,2531,158322621,99935,POINT (449386.7899780273 6558357.307281494),POINT (468458.2698047662 6601361.866908336)
15943,2621,2,184,2531,159432621,40525,POINT (450144.3956014534 6576104.512420654),POINT (468458.2698047662 6601361.866908336)
1020,2724,5,1304729,935,10202724,617098,POINT (573082.2484702046 6145008.43370907),POINT (441913.1296071262 6657468.431151465)
3321,2724,1,20524,935,33212724,607220,POINT (570666.0469444469 6153926.677853951),POINT (441913.1296071262 6657468.431151465)
12320,2724,1,24406,935,123202724,381277,POINT (378827.4881471876 6333913.219373153),POINT (441913.1296071262 6657468.431151465)
15120,2724,1,104011,935,151202724,144555,POINT (410765.2865832467 6526683.944983927),POINT (441913.1296071262 6657468.431151465)
15822,2724,1,345,935,158222724,173345,POINT (488011.3884135092 6539674.570824698),POINT (441913.1296071262 6657468.431151465)
18723,2724,3,1037,935,187232724,347083,POINT (583392.6770544995 6442939.625117783),POINT (441913.1296071262 6657468.431151465)
1020,2725,1,1304729,1149,10202725,523352,POINT (573082.2484702046 6145008.43370907),POINT (512342.1634407969 6570709.350251653)
11120,2725,1,76412,1149,111202725,241697,POINT (398432.2411582735 6423719.024001375),POINT (512342.1634407969 6570709.350251653)
15120,2725,2,104011,1149,151202725,123862,POINT (410765.2865832467 6526683.944983927),POINT (512342.1634407969 6570709.350251653)
15825,2725,2,138,1149,158252725,50013,POINT (534924.658690062 6566541.919026565),POINT (512342.1634407969 6570709.350251653)
15946,2725,1,223,1149,159462725,24278,POINT (493909.8195600057 6558932.256695205),POINT (512342.1634407969 6570709.350251653)
15949,2725,11,733,1149,159492725,20635,POINT (497748.6499938965 6559607.076508036),POINT (512342.1634407969 6570709.350251653)
15970,2725,1,460,1149,159702725,70010,POINT (461347.9092695047 6532916.099578857),POINT (512342.1634407969 6570709.350251653)
10821,2725,1,8177,1149,108212725,601100,POINT (685058.3629236571 6138265.062313536),POINT (512342.1634407969 6570709.350251653)
11926,2725,1,735,1149,119262725,155879,POINT (415760.4820933187 6496758.959128655),POINT (512342.1634407969 6570709.350251653)
15944,2725,3,124,1149,159442725,26433,POINT (496737.975949259 6564084.678090163),POINT (512342.1634407969 6570709.350251653)
15950,2725,2,145,1149,159502725,21571,POINT (511572.6919965264 6556802.015385423),POINT (512342.1634407969 6570709.350251653)
15965,2725,1,481,1149,159652725,48612,POINT (481046.9068480042 6539021.837204755),POINT (512342.1634407969 6570709.350251653)
1020,2822,5,1304729,438,10202822,609491,POINT (573082.2484702046 6145008.43370907),POINT (442333.504504128 6648889.954611477)
3221,2822,1,71258,438,32212822,596384,POINT (571815.1381244587 6157813.988089516),POINT (442333.504504128 6648889.954611477)
10320,2822,4,62590,438,103202822,712731,POINT (687553.5499826567 6136432.37380928),POINT (442333.504504128 6648889.954611477)
15120,2822,1,104011,438,151202822,136948,POINT (410765.2865832467 6526683.944983927),POINT (442333.504504128 6648889.954611477)
1020,2823,1,1304729,710,10202823,616582,POINT (573082.2484702046 6145008.43370907),POINT (445183.1495098975 6655400.328390716)
3732,2823,1,18573,710,37322823,630875,POINT (594448.8143284387 6145604.621110858),POINT (445183.1495098975 6655400.328390716)
1020,2828,37,1304729,2771,10202828,613922,POINT (573082.2484702046 6145008.43370907),POINT (443949.4314637179 6653757.962803407)
3525,2828,3,15908,2771,35252828,629081,POINT (587580.4026155119 6142292.506456386),POINT (443949.4314637179 6653757.962803407)
3828,2828,3,21091,2771,38282828,629525,POINT (600169.0660007594 6149058.795812866),POINT (443949.4314637179 6653757.962803407)
5320,2828,3,26231,2771,53202828,526827,POINT (422937.9810020199 6187566.893377856),POINT (443949.4314637179 6653757.962803407)
10320,2828,3,62590,2771,103202828,717162,POINT (687553.5499826567 6136432.37380928),POINT (443949.4314637179 6653757.962803407)
12421,2828,2,16756,2771,124212828,316690,POINT (439932.1564416874 6381387.888885491),POINT (443949.4314637179 6653757.962803407)
13220,2828,1,64465,2771,132202828,274061,POINT (636661.5683717782 6578777.675353965),POINT (443949.4314637179 6653757.962803407)
13522,2828,1,7235,2771,135222828,239937,POINT (617966.4689693986 6548396.300525547),POINT (443949.4314637179 6653757.962803407)
15120,2828,17,104011,2771,151202828,141379,POINT (410765.2865832467 6526683.944983927),POINT (443949.4314637179 6653757.962803407)
18321,2828,2,12985,2771,183212828,401647,POINT (545108.767595 6370194.330269089),POINT (443949.4314637179 6653757.962803407)
15522,2828,1,1926,2771,155222828,69521,POINT (425692.0855463229 6593814.070535854),POINT (443949.4314637179 6653757.962803407)
15523,2828,4,2762,2771,155232828,110769,POINT (418800.7346132419 6562344.186642355),POINT (443949.4314637179 6653757.962803407)
10942,2828,1,339,2771,109422828,727053,POINT (695869.4628988202 6134959.119635994),POINT (443949.4314637179 6653757.962803407)
1020,2830,35,1304729,1642,10202830,580186,POINT (573082.2484702046 6145008.43370907),POINT (551872.5842944164 6632988.584310902)
5422,2830,1,10085,1642,54222830,558540,POINT (467732.0998145878 6202465.575935196),POINT (551872.5842944164 6632988.584310902)
6220,2830,1,34368,1642,62202830,405776,POINT (544395.6968756896 6306205.764611009),POINT (551872.5842944164 6632988.584310902)
13220,2830,1,64465,1642,132202830,153778,POINT (636661.5683717782 6578777.675353965),POINT (551872.5842944164 6632988.584310902)
15120,2830,1,104011,1642,151202830,203242,POINT (410765.2865832467 6526683.944983927),POINT (551872.5842944164 6632988.584310902)
15831,2830,3,210,1642,158312830,81154,POINT (574879.4711313264 6571359.572889333),POINT (551872.5842944164 6632988.584310902)
18220,2830,1,54755,1642,182202830,201723,POINT (596426.0428719386 6490529.903923135),POINT (551872.5842944164 6632988.584310902)
1020,2831,3,1304729,323,10202831,611167,POINT (573082.2484702046 6145008.43370907),POINT (445152.770347895 6650742.238325939)
10320,2831,1,62590,323,103202831,714407,POINT (687553.5499826567 6136432.37380928),POINT (445152.770347895 6650742.238325939)
12421,2831,1,16756,323,124212831,313935,POINT (439932.1564416874 6381387.888885491),POINT (445152.770347895 6650742.238325939)
3724,2831,1,1595,323,37242831,645549,POINT (620281.121861429 6154016.770889904),POINT (445152.770347895 6650742.238325939)
1020,2833,2,1304729,531,10202833,598901,POINT (573082.2484702046 6145008.43370907),POINT (436254.6928940434 6639532.060075869)
1020,2925,1,1304729,355,10202925,596794,POINT (573082.2484702046 6145008.43370907),POINT (440872.707006035 6638189.514998719)
10321,2925,1,27471,355,103212925,699015,POINT (690360.4399311694 6148353.881728973),POINT (440872.707006035 6638189.514998719)
12320,2925,1,24406,355,123202925,360973,POINT (378827.4881471876 6333913.219373153),POINT (440872.707006035 6638189.514998719)
1020,2958,16,1304729,790,10202958,581272,POINT (573082.2484702046 6145008.43370907),POINT (551291.1573686231 6633810.16501)
13522,2958,1,7235,790,135222958,120740,POINT (617966.4689693986 6548396.300525547),POINT (551291.1573686231 6633810.16501)
15120,2958,5,104011,790,151202958,202646,POINT (410765.2865832467 6526683.944983927),POINT (551291.1573686231 6633810.16501)
5321,2958,1,18041,790,53212958,529108,POINT (381560.5426038019 6237508.70162149),POINT (551291.1573686231 6633810.16501)
1020,2959,3,1304729,440,10202959,573845,POINT (573082.2484702046 6145008.43370907),POINT (434924.7016054307 6616311.014312164)
5323,2959,1,12816,440,53232959,491188,POINT (459139.5927728665 6190793.685035946),POINT (434924.7016054307 6616311.014312164)
1020,2961,5,1304729,52,10202961,582304,POINT (573082.2484702046 6145008.43370907),POINT (550351.7378506532 6633788.131129472)
1020,2962,24,1304729,425,10202962,581838,POINT (573082.2484702046 6145008.43370907),POINT (550785.1818957435 6633811.919806076)
10940,2962,1,944,425,109402962,613442,POINT (646348.6675900306 6153922.180419331),POINT (550785.1818957435 6633811.919806076)
1020,2963,2,1304729,15,10202963,607274,POINT (573082.2484702046 6145008.43370907),POINT (440387.1879597397 6644470.483853841)
3320,2963,1,19865,15,33202963,570531,POINT (565955.6405053993 6179409.202056422),POINT (440387.1879597397 6644470.483853841)
3322,2963,1,25947,15,33222963,612103,POINT (594619.1628683957 6157118.214678776),POINT (440387.1879597397 6644470.483853841)
9522,2963,1,5118,15,95222963,593968,POINT (729009.06491 6295613.887045726),POINT (440387.1879597397 6644470.483853841)
15120,2963,1,104011,15,151202963,134731,POINT (410765.2865832467 6526683.944983927),POINT (440387.1879597397 6644470.483853841)
1020,3221,2066,1304729,71258,10203221,14321,POINT (573082.2484702046 6145008.43370907),POINT (571815.1381244587 6157813.988089516)
4220,3221,14,51830,71258,42203221,376228,POINT (766475.5195453273 6415360.379009241),POINT (571815.1381244587 6157813.988089516)
4522,3221,4,14604,71258,45223221,401199,POINT (839046.0861133797 6388193.206929483),POINT (571815.1381244587 6157813.988089516)
5320,3221,28,26231,71258,53203221,175516,POINT (422937.9810020199 6187566.893377856),POINT (571815.1381244587 6157813.988089516)
5521,3221,3,3390,71258,55213221,200579,POINT (425254.2145107206 6244548.931422319),POINT (571815.1381244587 6157813.988089516)
6220,3221,25,34368,71258,62203221,161919,POINT (544395.6968756896 6306205.764611009),POINT (571815.1381244587 6157813.988089516)
8220,3221,26,33639,71258,82203221,74467,POINT (571771.8401191942 6226149.775983537),POINT (571815.1381244587 6157813.988089516)
8623,3221,5,1849,71258,86233221,45983,POINT (554472.7710832069 6191933.104241417),POINT (571815.1381244587 6157813.988089516)
9220,3221,7,38446,71258,92203221,110670,POINT (661451.1977671548 6194686.506299259),POINT (571815.1381244587 6157813.988089516)
10320,3221,30,62590,71258,103203221,134287,POINT (687553.5499826567 6136432.37380928),POINT (571815.1381244587 6157813.988089516)
10321,3221,10,27471,71258,103213221,135840,POINT (690360.4399311694 6148353.881728973),POINT (571815.1381244587 6157813.988089516)
10524,3221,4,9277,71258,105243221,137967,POINT (688889.8077629332 6131313.453030547),POINT (571815.1381244587 6157813.988089516)
11120,3221,19,76412,71258,111203221,346759,POINT (398432.2411582735 6423719.024001375),POINT (571815.1381244587 6157813.988089516)
11521,3221,3,5039,71258,115213221,331993,POINT (481314.2457502442 6419794.239705266),POINT (571815.1381244587 6157813.988089516)
12320,3221,13,24406,71258,123203221,291096,POINT (378827.4881471876 6333913.219373153),POINT (571815.1381244587 6157813.988089516)
12421,3221,10,16756,71258,124213221,285380,POINT (439932.1564416874 6381387.888885491),POINT (571815.1381244587 6157813.988089516)
13220,3221,34,64465,71258,132203221,476367,POINT (636661.5683717782 6578777.675353965),POINT (571815.1381244587 6157813.988089516)
13522,3221,4,7235,71258,135223221,448037,POINT (617966.4689693986 6548396.300525547),POINT (571815.1381244587 6157813.988089516)
13721,3221,1,2657,71258,137213221,475924,POINT (636308.6622752602 6578614.204786568),POINT (571815.1381244587 6157813.988089516)
14320,3221,10,25422,71258,143203221,204187,POINT (745519.4398337225 6181462.080838162),POINT (571815.1381244587 6157813.988089516)
14521,3221,8,9675,71258,145213221,327663,POINT (828315.7510059284 6265725.536893765),POINT (571815.1381244587 6157813.988089516)
15120,3221,37,104011,71258,151203221,460850,POINT (410765.2865832467 6526683.944983927),POINT (571815.1381244587 6157813.988089516)
16220,3221,28,36743,71258,162203221,70997,POINT (526358.5499632334 6200292.109874669),POINT (571815.1381244587 6157813.988089516)
16824,3221,24,6870,71258,168243221,31765,POINT (549963.6031783884 6155823.292895289),POINT (571815.1381244587 6157813.988089516)
16945,3221,2,162,71258,169453221,75012,POINT (515101.6043391861 6182116.432369946),POINT (571815.1381244587 6157813.988089516)
17220,3221,15,41974,71258,172203221,259202,POINT (404000.1472399235 6319963.324545297),POINT (571815.1381244587 6157813.988089516)
18220,3221,32,54755,71258,182203221,366362,POINT (596426.0428719386 6490529.903923135),POINT (571815.1381244587 6157813.988089516)
18321,3221,17,12985,71258,183213221,228917,POINT (545108.767595 6370194.330269089),POINT (571815.1381244587 6157813.988089516)
18521,3221,6,3415,71258,185213221,339720,POINT (609634.2018876849 6391346.552827927),POINT (571815.1381244587 6157813.988089516)
19220,3221,18,25477,71258,192203221,275714,POINT (743905.4063065499 6319913.058989554),POINT (571815.1381244587 6157813.988089516)
19521,3221,1,2341,71258,195213221,268554,POINT (692642.1942403101 6355532.125027264),POINT (571815.1381244587 6157813.988089516)
19522,3221,3,3810,71258,195223221,330713,POINT (785943.6064701986 6350748.286659464),POINT (571815.1381244587 6157813.988089516)
5621,3221,1,3235,71258,56213221,120388,POINT (475431.2703850165 6199675.686454285),POINT (571815.1381244587 6157813.988089516)
9991,3221,1,38,71258,99913221,166257,POINT (654731.5651031944 6279470.021490039),POINT (571815.1381244587 6157813.988089516)
12797,3221,2,779,71258,127973221,322348,POINT (462892.0571426523 6412659.620879885),POINT (571815.1381244587 6157813.988089516)
14621,3221,3,1609,71258,146213221,313940,POINT (798650.018294757 6314206.380627745),POINT (571815.1381244587 6157813.988089516)
14421,3221,4,7541,71258,144213221,259236,POINT (789264.8785935154 6211612.011157216),POINT (571815.1381244587 6157813.988089516)
14422,3221,2,7645,71258,144223221,249656,POINT (759102.1358370257 6270685.589727072),POINT (571815.1381244587 6157813.988089516)
10821,3221,4,8177,71258,108213221,131305,POINT (685058.3629236571 6138265.062313536),POINT (571815.1381244587 6157813.988089516)
11926,3221,1,735,71258,119263221,428041,POINT (415760.4820933187 6496758.959128655),POINT (571815.1381244587 6157813.988089516)
5321,3221,2,18041,71258,53213221,231663,POINT (381560.5426038019 6237508.70162149),POINT (571815.1381244587 6157813.988089516)
5323,3221,8,12816,71258,53233221,144051,POINT (459139.5927728665 6190793.685035946),POINT (571815.1381244587 6157813.988089516)
2220,3221,21,40657,71258,22203221,570608,POINT (549273.2185291488 6633915.062681103),POINT (571815.1381244587 6157813.988089516)
2521,3221,18,12200,71258,25213221,599695,POINT (442454.6709403042 6652273.541484571),POINT (571815.1381244587 6157813.988089516)
2522,3221,6,2659,71258,25223221,603969,POINT (457921.0007635859 6633361.660309175),POINT (571815.1381244587 6157813.988089516)
2621,3221,1,2531,71258,26213221,582678,POINT (468458.2698047662 6601361.866908336),POINT (571815.1381244587 6157813.988089516)
2721,3221,1,380,71258,27213221,615106,POINT (502880.9278403777 6648162.053350732),POINT (571815.1381244587 6157813.988089516)
4621,3221,2,1122,71258,46213221,289216,POINT (709435.8515581365 6364859.573571743),POINT (571815.1381244587 6157813.988089516)
5421,3221,4,10630,71258,54213221,120214,POINT (478168.5305876654 6204951.642408893),POINT (571815.1381244587 6157813.988089516)
5423,3221,5,9857,71258,54233221,251652,POINT (370211.3425855851 6249962.711012445),POINT (571815.1381244587 6157813.988089516)
5622,3221,1,3716,71258,56223221,162526,POINT (465928.7526475141 6250932.347301375),POINT (571815.1381244587 6157813.988089516)
5726,3221,1,138,71258,57263221,163684,POINT (434746.3854858907 6189683.365363503),POINT (571815.1381244587 6157813.988089516)
5923,3221,1,298,71258,59233221,203177,POINT (416909.7105448996 6233848.517689221),POINT (571815.1381244587 6157813.988089516)
5938,3221,1,73,71258,59383221,136465,POINT (463151.8323152431 6195185.018501608),POINT (571815.1381244587 6157813.988089516)
6421,3221,4,7176,71258,64213221,182319,POINT (627784.2920031943 6310678.606575608),POINT (571815.1381244587 6157813.988089516)
6521,3221,1,2692,71258,65213221,185174,POINT (592839.3093727244 6321959.922709245),POINT (571815.1381244587 6157813.988089516)
6621,3221,1,1084,71258,66213221,249137,POINT (629385.6962922963 6360375.386004901),POINT (571815.1381244587 6157813.988089516)
6964,3221,1,502,71258,69643221,232078,POINT (603375.6075930963 6365653.325165),POINT (571815.1381244587 6157813.988089516)
7320,3221,7,21429,71258,73203221,164240,POINT (509325.207006696 6290894.511013233),POINT (571815.1381244587 6157813.988089516)
8421,3221,1,6130,71258,84213221,118404,POINT (562219.4444580078 6268197.953743277),POINT (571815.1381244587 6157813.988089516)
8521,3221,2,2402,71258,85213221,100425,POINT (624721.8532162895 6225931.051488832),POINT (571815.1381244587 6157813.988089516)
8622,3221,2,2398,71258,86223221,86020,POINT (616338.3934514923 6215178.131054383),POINT (571815.1381244587 6157813.988089516)
8624,3221,2,1852,71258,86243221,67760,POINT (561085.1932899696 6216042.88129551),POINT (571815.1381244587 6157813.988089516)
8821,3221,1,540,71258,88213221,68107,POINT (599862.9410769409 6210363.596576277),POINT (571815.1381244587 6157813.988089516)
8823,3221,1,730,71258,88233221,52217,POINT (572315.9743932312 6206378.627922345),POINT (571815.1381244587 6157813.988089516)
8825,3221,2,342,71258,88253221,112198,POINT (624888.1544460417 6237484.621926709),POINT (571815.1381244587 6157813.988089516)
9621,3221,3,1626,71258,96213221,174276,POINT (705646.247314009 6230826.069853771),POINT (571815.1381244587 6157813.988089516)
9622,3221,1,2825,71258,96223221,79628,POINT (641322.7795995863 6170500.73085683),POINT (571815.1381244587 6157813.988089516)
10523,3221,2,8830,71258,105233221,102486,POINT (657440.4134131686 6140585.850172019),POINT (571815.1381244587 6157813.988089516)
10828,3221,2,288,71258,108283221,88595,POINT (647673.5915056383 6149078.546023712),POINT (571815.1381244587 6157813.988089516)
10944,3221,4,2838,71258,109443221,117907,POINT (673101.8341016531 6141357.385489886),POINT (571815.1381244587 6157813.988089516)
10945,3221,1,241,71258,109453221,94527,POINT (652776.3094894723 6146414.159548178),POINT (571815.1381244587 6157813.988089516)
10973,3221,1,1551,71258,109733221,151160,POINT (701577.6802312545 6137013.566331055),POINT (571815.1381244587 6157813.988089516)
11929,3221,3,197,71258,119293221,396082,POINT (475223.5389074319 6470202.532798264),POINT (571815.1381244587 6157813.988089516)
12622,3221,3,1781,71258,126223221,337846,POINT (393905.5231585477 6385209.225305676),POINT (571815.1381244587 6157813.988089516)
14923,3221,3,370,71258,149233221,332830,POINT (834681.2344726645 6259366.722839785),POINT (571815.1381244587 6157813.988089516)
14940,3221,1,330,71258,149403221,263904,POINT (794677.8422100784 6195988.205865011),POINT (571815.1381244587 6157813.988089516)
14941,3221,1,57,71258,149413221,278924,POINT (804904.343707406 6215351.083335417),POINT (571815.1381244587 6157813.988089516)
14962,3221,2,823,71258,149623221,297406,POINT (818824.8783558393 6227835.380104452),POINT (571815.1381244587 6157813.988089516)
16421,3221,9,10166,71258,164213221,50272,POINT (534837.1989801188 6167194.584904742),POINT (571815.1381244587 6157813.988089516)
16521,3221,9,20239,71258,165213221,25809,POINT (555018.4629707721 6153245.870032378),POINT (571815.1381244587 6157813.988089516)
16721,3221,2,771,71258,167213221,43443,POINT (552768.4399385531 6191065.980363362),POINT (571815.1381244587 6157813.988089516)
16821,3221,1,1491,71258,168213221,59639,POINT (527369.9959136341 6172877.853565051),POINT (571815.1381244587 6157813.988089516)
16823,3221,1,344,71258,168233221,104148,POINT (504425.4872479092 6221455.075165108),POINT (571815.1381244587 6157813.988089516)
16825,3221,1,469,71258,168253221,42235,POINT (550828.319165214 6188714.579920365),POINT (571815.1381244587 6157813.988089516)
16932,3221,2,423,71258,169323221,64479,POINT (524660.0086488891 6160322.303451045),POINT (571815.1381244587 6157813.988089516)
16933,3221,1,61,71258,169333221,92412,POINT (501156.9073082096 6192608.382702693),POINT (571815.1381244587 6157813.988089516)
17321,3221,1,17174,71258,173213221,261707,POINT (387010.9538811051 6289104.708993559),POINT (571815.1381244587 6157813.988089516)
17521,3221,4,4600,71258,175213221,162628,POINT (465887.5965250221 6252457.935595442),POINT (571815.1381244587 6157813.988089516)
18695,3221,2,450,71258,186953221,351128,POINT (571764.1827419837 6473080.852552598),POINT (571815.1381244587 6157813.988089516)
18980,3221,1,133,71258,189803221,352274,POINT (598761.0803779578 6471704.050776757),POINT (571815.1381244587 6157813.988089516)
1020,3320,279,1304729,19865,10203320,36942,POINT (573082.2484702046 6145008.43370907),POINT (565955.6405053993 6179409.202056422)
4220,3320,1,51830,19865,42203320,359292,POINT (766475.5195453273 6415360.379009241),POINT (565955.6405053993 6179409.202056422)
4522,3320,1,14604,19865,45223320,389648,POINT (839046.0861133797 6388193.206929483),POINT (565955.6405053993 6179409.202056422)
5320,3320,2,26231,19865,53203320,158248,POINT (422937.9810020199 6187566.893377856),POINT (565955.6405053993 6179409.202056422)
6220,3320,5,34368,19865,62203320,138456,POINT (544395.6968756896 6306205.764611009),POINT (565955.6405053993 6179409.202056422)
8220,3320,30,33639,19865,82203320,51004,POINT (571771.8401191942 6226149.775983537),POINT (565955.6405053993 6179409.202056422)
9220,3320,4,38446,19865,92203320,108385,POINT (661451.1977671548 6194686.506299259),POINT (565955.6405053993 6179409.202056422)
10320,3320,10,62590,19865,103203320,146156,POINT (687553.5499826567 6136432.37380928),POINT (565955.6405053993 6179409.202056422)
10321,3320,1,27471,19865,103213320,147709,POINT (690360.4399311694 6148353.881728973),POINT (565955.6405053993 6179409.202056422)
10524,3320,5,9277,19865,105243320,149836,POINT (688889.8077629332 6131313.453030547),POINT (565955.6405053993 6179409.202056422)
11120,3320,2,76412,19865,111203320,323123,POINT (398432.2411582735 6423719.024001375),POINT (565955.6405053993 6179409.202056422)
11723,3320,4,1159,19865,117233320,316525,POINT (408799.7874064656 6415503.316052442),POINT (565955.6405053993 6179409.202056422)
12320,3320,6,24406,19865,123203320,267460,POINT (378827.4881471876 6333913.219373153),POINT (565955.6405053993 6179409.202056422)
12421,3320,2,16756,19865,124213320,261744,POINT (439932.1564416874 6381387.888885491),POINT (565955.6405053993 6179409.202056422)
13220,3320,4,64465,19865,132203320,452904,POINT (636661.5683717782 6578777.675353965),POINT (565955.6405053993 6179409.202056422)
15120,3320,2,104011,19865,151203320,437214,POINT (410765.2865832467 6526683.944983927),POINT (565955.6405053993 6179409.202056422)
16220,3320,14,36743,19865,162203320,47361,POINT (526358.5499632334 6200292.109874669),POINT (565955.6405053993 6179409.202056422)
18220,3320,6,54755,19865,182203320,342899,POINT (596426.0428719386 6490529.903923135),POINT (565955.6405053993 6179409.202056422)
18321,3320,2,12985,19865,183213320,205454,POINT (545108.767595 6370194.330269089),POINT (565955.6405053993 6179409.202056422)
19220,3320,5,25477,19865,192203320,264163,POINT (743905.4063065499 6319913.058989554),POINT (565955.6405053993 6179409.202056422)
5621,3320,1,3235,19865,56213320,103120,POINT (475431.2703850165 6199675.686454285),POINT (565955.6405053993 6179409.202056422)
5321,3320,1,18041,19865,53213320,214395,POINT (381560.5426038019 6237508.70162149),POINT (565955.6405053993 6179409.202056422)
2220,3320,1,40657,19865,22203320,547145,POINT (549273.2185291488 6633915.062681103),POINT (565955.6405053993 6179409.202056422)
2521,3320,7,12200,19865,25213320,576059,POINT (442454.6709403042 6652273.541484571),POINT (565955.6405053993 6179409.202056422)
2522,3320,1,2659,19865,25223320,580333,POINT (457921.0007635859 6633361.660309175),POINT (565955.6405053993 6179409.202056422)
6421,3320,1,7176,19865,64213320,165383,POINT (627784.2920031943 6310678.606575608),POINT (565955.6405053993 6179409.202056422)
6621,3320,4,1084,19865,66213320,225674,POINT (629385.6962922963 6360375.386004901),POINT (565955.6405053993 6179409.202056422)
7320,3320,7,21429,19865,73203320,140604,POINT (509325.207006696 6290894.511013233),POINT (565955.6405053993 6179409.202056422)
8521,3320,1,2402,19865,85213320,83489,POINT (624721.8532162895 6225931.051488832),POINT (565955.6405053993 6179409.202056422)
8823,3320,2,730,19865,88233320,28754,POINT (572315.9743932312 6206378.627922345),POINT (565955.6405053993 6179409.202056422)
