cod,cod_ori,cod_des,poblacion_ori,poblacion_des,personas_mig,distancia_m,geom_ori,geom_des
1692917220,16929,17220,2585,41974,1,168822,POINT (495184.3736793735 6198282.928264959),POINT (404000.1472399235 6319963.324545297)
1692919956,16929,19956,2585,6782,1,334612,POINT (495184.3736793735 6198282.928264959),POINT (746302.2388220219 6321345.649319536)
1693211521,16932,11521,423,5039,3,313242,POINT (524660.0086488891 6160322.303451045),POINT (481314.2457502442 6419794.239705266)
1693217220,16932,17220,423,41974,1,226673,POINT (524660.0086488891 6160322.303451045),POINT (404000.1472399235 6319963.324545297)
1693910320,16939,10320,59,62590,1,200274,POINT (522895.9374681745 6185967.384283906),POINT (687553.5499826567 6136432.37380928)
1693911621,16939,11621,59,2853,1,345119,POINT (522895.9374681745 6185967.384283906),POINT (414734.1139299477 6466316.903838689)
1694510320,16945,10320,162,62590,1,199718,POINT (515101.6043391861 6182116.432369946),POINT (687553.5499826567 6136432.37380928)
1694517950,16945,17950,162,1961,1,185641,POINT (515101.6043391861 6182116.432369946),POINT (387833.66906223 6286623.43039158)
1694519220,16945,19220,162,25477,1,324453,POINT (515101.6043391861 6182116.432369946),POINT (743905.4063065499 6319913.058989554)
1694610321,16946,10321,35,27471,1,238943,POINT (522875.3058305339 6244660.969424805),POINT (690360.4399311694 6148353.881728973)
1696110973,16961,10973,250,1551,1,207952,POINT (522082.0733907208 6176967.32814651),POINT (701577.6802312545 6137013.566331055)
1696417721,16964,17721,99,783,3,151414,POINT (541076.8099586954 6218656.939401574),POINT (442335.599459195 6281569.936903906)
1722010320,17220,10320,41974,62590,87,381718,POINT (404000.1472399235 6319963.324545297),POINT (687553.5499826567 6136432.37380928)
1722010321,17220,10321,41974,27471,16,383271,POINT (404000.1472399235 6319963.324545297),POINT (690360.4399311694 6148353.881728973)
1722010521,17220,10521,41974,2465,4,393220,POINT (404000.1472399235 6319963.324545297),POINT (706061.9580562271 6212775.656382873)
1722010523,17220,10523,41974,8830,9,350886,POINT (404000.1472399235 6319963.324545297),POINT (657440.4134131686 6140585.850172019)
1722010524,17220,10524,41974,9277,11,385398,POINT (404000.1472399235 6319963.324545297),POINT (688889.8077629332 6131313.453030547)
1722010821,17220,10821,41974,8177,9,378736,POINT (404000.1472399235 6319963.324545297),POINT (685058.3629236571 6138265.062313536)
1722010830,17220,10830,41974,9819,13,379480,POINT (404000.1472399235 6319963.324545297),POINT (684469.8149177018 6134825.297237724)
1722010832,17220,10832,41974,1703,6,377873,POINT (404000.1472399235 6319963.324545297),POINT (683891.7029303843 6137429.458954087)
1722010833,17220,10833,41974,3146,1,389091,POINT (404000.1472399235 6319963.324545297),POINT (692319.8498984124 6133577.807357384)
1722010924,17220,10924,41974,1973,4,383147,POINT (404000.1472399235 6319963.324545297),POINT (688045.5647080685 6140307.84637854)
1722010925,17220,10925,41974,956,2,377685,POINT (404000.1472399235 6319963.324545297),POINT (684030.5829965649 6138249.982253943)
1722010934,17220,10934,41974,392,2,396393,POINT (404000.1472399235 6319963.324545297),POINT (700000.5058213938 6136049.287683497)
1722010944,17220,10944,41974,2838,11,365338,POINT (404000.1472399235 6319963.324545297),POINT (673101.8341016531 6141357.385489886)
1722010955,17220,10955,41974,269,2,344791,POINT (404000.1472399235 6319963.324545297),POINT (653808.7850421426 6145142.117392004)
1722010973,17220,10973,41974,1551,5,398591,POINT (404000.1472399235 6319963.324545297),POINT (701577.6802312545 6137013.566331055)
1722010986,17220,10986,41974,1562,4,379412,POINT (404000.1472399235 6319963.324545297),POINT (685269.6139334171 6137185.793068236)
1722011120,17220,11120,41974,76412,83,120667,POINT (404000.1472399235 6319963.324545297),POINT (398432.2411582735 6423719.024001375)
1722011521,17220,11521,41974,5039,2,155118,POINT (404000.1472399235 6319963.324545297),POINT (481314.2457502442 6419794.239705266)
1722011830,17220,11830,41974,1718,2,121838,POINT (404000.1472399235 6319963.324545297),POINT (396454.2023556089 6420742.495662917)
1722012320,17220,12320,41974,24406,84,33994,POINT (404000.1472399235 6319963.324545297),POINT (378827.4881471876 6333913.219373153)
1722012421,17220,12421,41974,16756,31,92355,POINT (404000.1472399235 6319963.324545297),POINT (439932.1564416874 6381387.888885491)
1722012621,17220,12621,41974,2450,11,39190,POINT (404000.1472399235 6319963.324545297),POINT (402319.4994027495 6350379.246771265)
1722012622,17220,12622,41974,1781,2,88473,POINT (404000.1472399235 6319963.324545297),POINT (393905.5231585477 6385209.225305676)
1722012723,17220,12723,41974,598,3,129767,POINT (404000.1472399235 6319963.324545297),POINT (495810.75722 6369005.445846321)
1722012828,17220,12828,41974,177,2,38589,POINT (404000.1472399235 6319963.324545297),POINT (373687.9310472799 6329099.048618443)
1722012930,17220,12930,41974,248,41,6139,POINT (404000.1472399235 6319963.324545297),POINT (403366.8802009512 6322033.092803108)
1722012945,17220,12945,41974,149,1,74253,POINT (404000.1472399235 6319963.324545297),POINT (406661.4947513003 6381588.238068129)
1722013220,17220,13220,41974,64465,3,427653,POINT (404000.1472399235 6319963.324545297),POINT (636661.5683717782 6578777.675353965)
1722013521,17220,13521,41974,3788,1,377427,POINT (404000.1472399235 6319963.324545297),POINT (644740.8046339573 6505804.0419)
1722013522,17220,13522,41974,7235,2,399323,POINT (404000.1472399235 6319963.324545297),POINT (617966.4689693986 6548396.300525547)
1722013721,17220,13721,41974,2657,1,427210,POINT (404000.1472399235 6319963.324545297),POINT (636308.6622752602 6578614.204786568)
1722014320,17220,14320,41974,25422,12,448878,POINT (404000.1472399235 6319963.324545297),POINT (745519.4398337225 6181462.080838162)
1722014422,17220,14422,41974,7645,4,433690,POINT (404000.1472399235 6319963.324545297),POINT (759102.1358370257 6270685.589727072)
1722014521,17220,14521,41974,9675,2,515635,POINT (404000.1472399235 6319963.324545297),POINT (828315.7510059284 6265725.536893765)
1722014722,17220,14722,41974,3495,2,476428,POINT (404000.1472399235 6319963.324545297),POINT (759156.117270987 6162030.121972485)
1722015120,17220,15120,41974,104011,64,234758,POINT (404000.1472399235 6319963.324545297),POINT (410765.2865832467 6526683.944983927)
1722016220,17220,16220,41974,36743,18,188212,POINT (404000.1472399235 6319963.324545297),POINT (526358.5499632334 6200292.109874669)
1722016421,17220,16421,41974,10166,12,218716,POINT (404000.1472399235 6319963.324545297),POINT (534837.1989801188 6167194.584904742)
1722016521,17220,16521,41974,20239,9,243361,POINT (404000.1472399235 6319963.324545297),POINT (555018.4629707721 6153245.870032378)
1722016722,17220,16722,41974,1662,2,239503,POINT (404000.1472399235 6319963.324545297),POINT (551772.660679451 6156007.054733671)
1722016823,17220,16823,41974,344,1,155054,POINT (404000.1472399235 6319963.324545297),POINT (504425.4872479092 6221455.075165108)
1722016824,17220,16824,41974,6870,3,237927,POINT (404000.1472399235 6319963.324545297),POINT (549963.6031783884 6155823.292895289)
1722016929,17220,16929,41974,2585,5,168822,POINT (404000.1472399235 6319963.324545297),POINT (495184.3736793735 6198282.928264959)
1722016962,17220,16962,41974,149,5,214718,POINT (404000.1472399235 6319963.324545297),POINT (531492.7878094914 6169656.432291692)
1722016965,17220,16965,41974,134,1,186721,POINT (404000.1472399235 6319963.324545297),POINT (509221.1192169719 6186798.926262824)
1722018220,17220,18220,41974,54755,14,317389,POINT (404000.1472399235 6319963.324545297),POINT (596426.0428719386 6490529.903923135)
1722018321,17220,18321,41974,12985,4,205535,POINT (404000.1472399235 6319963.324545297),POINT (545108.767595 6370194.330269089)
1722018721,17220,18721,41974,687,1,255383,POINT (404000.1472399235 6319963.324545297),POINT (577045.8680086507 6414382.884758662)
1722018722,17220,18722,41974,2712,2,372951,POINT (404000.1472399235 6319963.324545297),POINT (645450.8099012626 6472100.820481524)
1722019220,17220,19220,41974,25477,5,405949,POINT (404000.1472399235 6319963.324545297),POINT (743905.4063065499 6319913.058989554)
1722019956,17220,19956,41974,6782,3,408728,POINT (404000.1472399235 6319963.324545297),POINT (746302.2388220219 6321345.649319536)
1732110320,17321,10320,17174,62590,39,384223,POINT (387010.9538811051 6289104.708993559),POINT (687553.5499826567 6136432.37380928)
1732110321,17321,10321,17174,27471,12,385776,POINT (387010.9538811051 6289104.708993559),POINT (690360.4399311694 6148353.881728973)
1732110521,17321,10521,17174,2465,5,395725,POINT (387010.9538811051 6289104.708993559),POINT (706061.9580562271 6212775.656382873)
1732110522,17321,10522,17174,6597,1,353709,POINT (387010.9538811051 6289104.708993559),POINT (662119.7836328691 6150716.66988565)
1732110523,17321,10523,17174,8830,6,353391,POINT (387010.9538811051 6289104.708993559),POINT (657440.4134131686 6140585.850172019)
1732110821,17321,10821,17174,8177,4,381241,POINT (387010.9538811051 6289104.708993559),POINT (685058.3629236571 6138265.062313536)
1732110830,17321,10830,17174,9819,7,381985,POINT (387010.9538811051 6289104.708993559),POINT (684469.8149177018 6134825.297237724)
1732110833,17321,10833,17174,3146,6,391596,POINT (387010.9538811051 6289104.708993559),POINT (692319.8498984124 6133577.807357384)
1732110936,17321,10936,17174,1396,3,393456,POINT (387010.9538811051 6289104.708993559),POINT (694611.4910779693 6136056.673156938)
1732110973,17321,10973,17174,1551,1,401096,POINT (387010.9538811051 6289104.708993559),POINT (701577.6802312545 6137013.566331055)
1732111120,17321,11120,17174,76412,32,157984,POINT (387010.9538811051 6289104.708993559),POINT (398432.2411582735 6423719.024001375)
1732111522,17321,11522,17174,8578,1,163460,POINT (387010.9538811051 6289104.708993559),POINT (399480.4331750519 6429837.948416626)
1732112320,17321,12320,17174,24406,24,71311,POINT (387010.9538811051 6289104.708993559),POINT (378827.4881471876 6333913.219373153)
1732112421,17321,12421,17174,16756,10,129672,POINT (387010.9538811051 6289104.708993559),POINT (439932.1564416874 6381387.888885491)
1732112621,17321,12621,17174,2450,8,76507,POINT (387010.9538811051 6289104.708993559),POINT (402319.4994027495 6350379.246771265)
1732112723,17321,12723,17174,598,3,166976,POINT (387010.9538811051 6289104.708993559),POINT (495810.75722 6369005.445846321)
1732113220,17321,13220,17174,64465,2,464970,POINT (387010.9538811051 6289104.708993559),POINT (636661.5683717782 6578777.675353965)
1732113836,17321,13836,17174,3363,1,462609,POINT (387010.9538811051 6289104.708993559),POINT (639022.439050885 6576767.787129497)
1732114320,17321,14320,17174,25422,4,451383,POINT (387010.9538811051 6289104.708993559),POINT (745519.4398337225 6181462.080838162)
1732114521,17321,14521,17174,9675,2,539211,POINT (387010.9538811051 6289104.708993559),POINT (828315.7510059284 6265725.536893765)
1732115120,17321,15120,17174,104011,12,272075,POINT (387010.9538811051 6289104.708993559),POINT (410765.2865832467 6526683.944983927)
1732116220,17321,16220,17174,36743,4,190717,POINT (387010.9538811051 6289104.708993559),POINT (526358.5499632334 6200292.109874669)
1732116521,17321,16521,17174,20239,2,236810,POINT (387010.9538811051 6289104.708993559),POINT (555018.4629707721 6153245.870032378)
1732116822,17321,16822,17174,222,1,170006,POINT (387010.9538811051 6289104.708993559),POINT (511395.4793856838 6212134.484252743)
1732118220,17321,18220,17174,54755,1,354706,POINT (387010.9538811051 6289104.708993559),POINT (596426.0428719386 6490529.903923135)
1732118321,17321,18321,17174,12985,5,242744,POINT (387010.9538811051 6289104.708993559),POINT (545108.767595 6370194.330269089)
1732118695,17321,18695,17174,450,3,323400,POINT (387010.9538811051 6289104.708993559),POINT (571764.1827419837 6473080.852552598)
1732118722,17321,18722,17174,2712,1,410268,POINT (387010.9538811051 6289104.708993559),POINT (645450.8099012626 6472100.820481524)
1732119521,17321,19521,17174,2341,1,376604,POINT (387010.9538811051 6289104.708993559),POINT (692642.1942403101 6355532.125027264)
1752110320,17521,10320,4600,62590,10,285144,POINT (465887.5965250221 6252457.935595442),POINT (687553.5499826567 6136432.37380928)
1752110321,17521,10321,4600,27471,1,286697,POINT (465887.5965250221 6252457.935595442),POINT (690360.4399311694 6148353.881728973)
1752110833,17521,10833,4600,3146,2,292517,POINT (465887.5965250221 6252457.935595442),POINT (692319.8498984124 6133577.807357384)
1752110944,17521,10944,4600,2838,2,268764,POINT (465887.5965250221 6252457.935595442),POINT (673101.8341016531 6141357.385489886)
1752110973,17521,10973,4600,1551,2,302017,POINT (465887.5965250221 6252457.935595442),POINT (701577.6802312545 6137013.566331055)
1752110986,17521,10986,4600,1562,1,282838,POINT (465887.5965250221 6252457.935595442),POINT (685269.6139334171 6137185.793068236)
1752111120,17521,11120,4600,76412,10,216162,POINT (465887.5965250221 6252457.935595442),POINT (398432.2411582735 6423719.024001375)
1752111521,17521,11521,4600,5039,6,225094,POINT (465887.5965250221 6252457.935595442),POINT (481314.2457502442 6419794.239705266)
1752112320,17521,12320,4600,24406,5,129489,POINT (465887.5965250221 6252457.935595442),POINT (378827.4881471876 6333913.219373153)
1752112421,17521,12421,4600,16756,3,178481,POINT (465887.5965250221 6252457.935595442),POINT (439932.1564416874 6381387.888885491)
1752112823,17521,12823,4600,312,1,211941,POINT (465887.5965250221 6252457.935595442),POINT (484829.7614788869 6401755.457514999)
1752113522,17521,13522,4600,7235,1,387784,POINT (465887.5965250221 6252457.935595442),POINT (617966.4689693986 6548396.300525547)
1752114421,17521,14421,4600,7541,5,404674,POINT (465887.5965250221 6252457.935595442),POINT (789264.8785935154 6211612.011157216)
1752115120,17521,15120,4600,104011,2,330253,POINT (465887.5965250221 6252457.935595442),POINT (410765.2865832467 6526683.944983927)
1752116220,17521,16220,4600,36743,1,91638,POINT (465887.5965250221 6252457.935595442),POINT (526358.5499632334 6200292.109874669)
1752116821,17521,16821,4600,1491,1,113573,POINT (465887.5965250221 6252457.935595442),POINT (527369.9959136341 6172877.853565051)
1752116822,17521,16822,4600,222,3,70927,POINT (465887.5965250221 6252457.935595442),POINT (511395.4793856838 6212134.484252743)
1752116961,17521,16961,4600,250,1,106839,POINT (465887.5965250221 6252457.935595442),POINT (522082.0733907208 6176967.32814651)
1752118220,17521,18220,4600,54755,1,306109,POINT (465887.5965250221 6252457.935595442),POINT (596426.0428719386 6490529.903923135)
1752118321,17521,18321,4600,12985,1,168664,POINT (465887.5965250221 6252457.935595442),POINT (545108.767595 6370194.330269089)
1762110320,17621,10320,2120,62590,3,311239,POINT (450827.2684606689 6271084.922280216),POINT (687553.5499826567 6136432.37380928)
1762110973,17621,10973,2120,1551,2,328112,POINT (450827.2684606689 6271084.922280216),POINT (701577.6802312545 6137013.566331055)
1762111120,17621,11120,2120,76412,3,189046,POINT (450827.2684606689 6271084.922280216),POINT (398432.2411582735 6423719.024001375)
1762112320,17621,12320,2120,24406,1,102373,POINT (450827.2684606689 6271084.922280216),POINT (378827.4881471876 6333913.219373153)
1762112421,17621,12421,2120,16756,2,152114,POINT (450827.2684606689 6271084.922280216),POINT (439932.1564416874 6381387.888885491)
1762113940,17621,13940,2120,291,1,442976,POINT (450827.2684606689 6271084.922280216),POINT (643558.5523574516 6571391.412271956)
1762115120,17621,15120,2120,104011,1,303137,POINT (450827.2684606689 6271084.922280216),POINT (410765.2865832467 6526683.944983927)
1762116220,17621,16220,2120,36743,1,117733,POINT (450827.2684606689 6271084.922280216),POINT (526358.5499632334 6200292.109874669)
1762116421,17621,16421,2120,10166,1,148237,POINT (450827.2684606689 6271084.922280216),POINT (534837.1989801188 6167194.584904742)
1762210320,17622,10320,2123,62590,3,344745,POINT (425578.0808607622 6292108.87729579),POINT (687553.5499826567 6136432.37380928)
1762210821,17622,10821,2123,8177,1,341763,POINT (425578.0808607622 6292108.87729579),POINT (685058.3629236571 6138265.062313536)
1762210830,17622,10830,2123,9819,1,342507,POINT (425578.0808607622 6292108.87729579),POINT (684469.8149177018 6134825.297237724)
1762211120,17622,11120,2123,76412,3,156691,POINT (425578.0808607622 6292108.87729579),POINT (398432.2411582735 6423719.024001375)
1762211822,17622,11822,2123,399,4,194793,POINT (425578.0808607622 6292108.87729579),POINT (494974.8902900955 6424468.45315808)
1762212320,17622,12320,2123,24406,7,70018,POINT (425578.0808607622 6292108.87729579),POINT (378827.4881471876 6333913.219373153)
1762212828,17622,12828,2123,177,6,74613,POINT (425578.0808607622 6292108.87729579),POINT (373687.9310472799 6329099.048618443)
1762212930,17622,12930,2123,248,2,42163,POINT (425578.0808607622 6292108.87729579),POINT (403366.8802009512 6322033.092803108)
1762214320,17622,14320,2123,25422,2,411905,POINT (425578.0808607622 6292108.87729579),POINT (745519.4398337225 6181462.080838162)
1762215120,17622,15120,2123,104011,3,270782,POINT (425578.0808607622 6292108.87729579),POINT (410765.2865832467 6526683.944983927)
1762215965,17622,15965,2123,481,1,344903,POINT (425578.0808607622 6292108.87729579),POINT (481046.9068480042 6539021.837204755)
1762216220,17622,16220,2123,36743,1,151239,POINT (425578.0808607622 6292108.87729579),POINT (526358.5499632334 6200292.109874669)
1762216929,17622,16929,2123,2585,3,131849,POINT (425578.0808607622 6292108.87729579),POINT (495184.3736793735 6198282.928264959)
1762219723,17622,19723,2123,1199,2,386201,POINT (425578.0808607622 6292108.87729579),POINT (740930.7249196803 6317848.305786133)
1762310320,17623,10320,1124,62590,3,399934,POINT (377145.9912527402 6303816.161229277),POINT (687553.5499826567 6136432.37380928)
1762310821,17623,10821,1124,8177,4,396952,POINT (377145.9912527402 6303816.161229277),POINT (685058.3629236571 6138265.062313536)
1762311120,17623,11120,1124,76412,1,159877,POINT (377145.9912527402 6303816.161229277),POINT (398432.2411582735 6423719.024001375)
1762311722,17623,11722,1124,528,2,227522,POINT (377145.9912527402 6303816.161229277),POINT (508665.3886108398 6417023.56931045)
1762411120,17624,11120,381,76412,4,117336,POINT (457113.4733886719 6341396.395386696),POINT (398432.2411582735 6423719.024001375)
1762411695,17624,11695,381,1111,2,214444,POINT (457113.4733886719 6341396.395386696),POINT (571384.1367801171 6472379.176419899)
1762411926,17624,11926,381,735,1,198618,POINT (457113.4733886719 6341396.395386696),POINT (415760.4820933187 6496758.959128655)
1762412320,17624,12320,381,24406,4,101995,POINT (457113.4733886719 6341396.395386696),POINT (378827.4881471876 6333913.219373153)
1762412421,17624,12421,381,16756,4,55957,POINT (457113.4733886719 6341396.395386696),POINT (439932.1564416874 6381387.888885491)
1762412621,17624,12621,381,2450,2,92786,POINT (457113.4733886719 6341396.395386696),POINT (402319.4994027495 6350379.246771265)
1762412923,17624,12923,381,283,1,80515,POINT (457113.4733886719 6341396.395386696),POINT (417518.6596407387 6374428.345265288)
1762412930,17624,12930,381,248,1,74140,POINT (457113.4733886719 6341396.395386696),POINT (403366.8802009512 6322033.092803108)
1762415120,17624,15120,381,104011,5,231427,POINT (457113.4733886719 6341396.395386696),POINT (410765.2865832467 6526683.944983927)
1762418321,17624,18321,381,12985,4,134059,POINT (457113.4733886719 6341396.395386696),POINT (545108.767595 6370194.330269089)
1772110320,17721,10320,783,62590,1,329167,POINT (442335.599459195 6281569.936903906),POINT (687553.5499826567 6136432.37380928)
1772111120,17721,11120,783,76412,1,177737,POINT (442335.599459195 6281569.936903906),POINT (398432.2411582735 6423719.024001375)
1772112421,17721,12421,783,16756,1,143110,POINT (442335.599459195 6281569.936903906),POINT (439932.1564416874 6381387.888885491)
1772115120,17721,15120,783,104011,1,291828,POINT (442335.599459195 6281569.936903906),POINT (410765.2865832467 6526683.944983927)
1772116521,17721,16521,783,20239,1,190810,POINT (442335.599459195 6281569.936903906),POINT (555018.4629707721 6153245.870032378)
1772116824,17721,16824,783,6870,1,185376,POINT (442335.599459195 6281569.936903906),POINT (549963.6031783884 6155823.292895289)
1772210321,17722,10321,998,27471,1,300896,POINT (454845.5030600709 6260942.027846825),POINT (690360.4399311694 6148353.881728973)
1772210940,17722,10940,998,944,3,250217,POINT (454845.5030600709 6260942.027846825),POINT (646348.6675900306 6153922.180419331)
1772212421,17722,12421,998,16756,4,164286,POINT (454845.5030600709 6260942.027846825),POINT (439932.1564416874 6381387.888885491)
1772212723,17722,12723,998,598,1,166620,POINT (454845.5030600709 6260942.027846825),POINT (495810.75722 6369005.445846321)
1779810321,17798,10321,394,27471,1,371504,POINT (382848.6204611816 6258348.578715),POINT (690360.4399311694 6148353.881728973)
1779813621,17798,13621,394,3698,1,530389,POINT (382848.6204611816 6258348.578715),POINT (718547.9604310859 6481880.546584849)
1782210826,17822,10826,151,124,1,362920,POINT (430854.1855257932 6254246.181156315),POINT (731355.3341781453 6224718.106809011)
1782211120,17822,11120,151,76412,1,200622,POINT (430854.1855257932 6254246.181156315),POINT (398432.2411582735 6423719.024001375)
1782310321,17823,10321,557,27471,2,323316,POINT (446984.3799648249 6279404.088268505),POINT (690360.4399311694 6148353.881728973)
1782310944,17823,10944,557,2838,2,305383,POINT (446984.3799648249 6279404.088268505),POINT (673101.8341016531 6141357.385489886)
1782311521,17823,11521,557,5039,3,188203,POINT (446984.3799648249 6279404.088268505),POINT (481314.2457502442 6419794.239705266)
1782312320,17823,12320,557,24406,2,97065,POINT (446984.3799648249 6279404.088268505),POINT (378827.4881471876 6333913.219373153)
1782410821,17824,10821,456,8177,1,371969,POINT (441097.2390091463 6335317.839800426),POINT (685058.3629236571 6138265.062313536)
1782412320,17824,12320,456,24406,1,77984,POINT (441097.2390091463 6335317.839800426),POINT (378827.4881471876 6333913.219373153)
1782412723,17824,12723,456,598,1,94014,POINT (441097.2390091463 6335317.839800426),POINT (495810.75722 6369005.445846321)
1782414320,17824,14320,456,25422,1,425700,POINT (441097.2390091463 6335317.839800426),POINT (745519.4398337225 6181462.080838162)
1782416963,17824,16963,456,81,1,222601,POINT (441097.2390091463 6335317.839800426),POINT (514788.5674125683 6173075.759036375)
1793911120,17939,11120,170,76412,1,197979,POINT (405364.2568818739 6256448.69754996),POINT (398432.2411582735 6423719.024001375)
1822010320,18220,10320,54755,62590,93,460199,POINT (596426.0428719386 6490529.903923135),POINT (687553.5499826567 6136432.37380928)
1822010321,18220,10321,54755,27471,21,459180,POINT (596426.0428719386 6490529.903923135),POINT (690360.4399311694 6148353.881728973)
1822010521,18220,10521,54755,2465,3,401160,POINT (596426.0428719386 6490529.903923135),POINT (706061.9580562271 6212775.656382873)
1822010522,18220,10522,54755,6597,7,429685,POINT (596426.0428719386 6490529.903923135),POINT (662119.7836328691 6150716.66988565)
1822010524,18220,10524,54755,9277,11,463879,POINT (596426.0428719386 6490529.903923135),POINT (688889.8077629332 6131313.453030547)
1822010821,18220,10821,54755,8177,1,457217,POINT (596426.0428719386 6490529.903923135),POINT (685058.3629236571 6138265.062313536)
1822010823,18220,10823,54755,679,3,428412,POINT (596426.0428719386 6490529.903923135),POINT (659525.474878978 6151553.191887456)
1822010830,18220,10830,54755,9819,7,457961,POINT (596426.0428719386 6490529.903923135),POINT (684469.8149177018 6134825.297237724)
1822010832,18220,10832,54755,1703,1,456354,POINT (596426.0428719386 6490529.903923135),POINT (683891.7029303843 6137429.458954087)
1822010833,18220,10833,54755,3146,2,467572,POINT (596426.0428719386 6490529.903923135),POINT (692319.8498984124 6133577.807357384)
1822010924,18220,10924,54755,1973,1,461628,POINT (596426.0428719386 6490529.903923135),POINT (688045.5647080685 6140307.84637854)
1822010925,18220,10925,54755,956,1,456166,POINT (596426.0428719386 6490529.903923135),POINT (684030.5829965649 6138249.982253943)
1822010931,18220,10931,54755,293,1,415047,POINT (596426.0428719386 6490529.903923135),POINT (649591.9632591563 6151627.720433126)
1822010934,18220,10934,54755,392,2,474874,POINT (596426.0428719386 6490529.903923135),POINT (700000.5058213938 6136049.287683497)
1822010936,18220,10936,54755,1396,2,469432,POINT (596426.0428719386 6490529.903923135),POINT (694611.4910779693 6136056.673156938)
1822010939,18220,10939,54755,292,2,485964,POINT (596426.0428719386 6490529.903923135),POINT (714638.741262123 6142471.143497972)
1822010944,18220,10944,54755,2838,7,443819,POINT (596426.0428719386 6490529.903923135),POINT (673101.8341016531 6141357.385489886)
1822010948,18220,10948,54755,234,3,448989,POINT (596426.0428719386 6490529.903923135),POINT (673226.270132313 6139630.439647982)
1822010953,18220,10953,54755,1031,2,427439,POINT (596426.0428719386 6490529.903923135),POINT (655776.1595237714 6142976.490826559)
1822010956,18220,10956,54755,750,3,450313,POINT (596426.0428719386 6490529.903923135),POINT (678684.289686773 6137947.438714273)
1822010986,18220,10986,54755,1562,3,457893,POINT (596426.0428719386 6490529.903923135),POINT (685269.6139334171 6137185.793068236)
1822011120,18220,11120,54755,76412,54,234705,POINT (596426.0428719386 6490529.903923135),POINT (398432.2411582735 6423719.024001375)
1822011521,18220,11521,54755,5039,3,162467,POINT (596426.0428719386 6490529.903923135),POINT (481314.2457502442 6419794.239705266)
1822011522,18220,11522,54755,8578,1,229291,POINT (596426.0428719386 6490529.903923135),POINT (399480.4331750519 6429837.948416626)
1822011621,18220,11621,54755,2853,1,208109,POINT (596426.0428719386 6490529.903923135),POINT (414734.1139299477 6466316.903838689)
1822011695,18220,11695,54755,1111,28,37801,POINT (596426.0428719386 6490529.903923135),POINT (571384.1367801171 6472379.176419899)
1822011826,18220,11826,54755,218,1,125599,POINT (596426.0428719386 6490529.903923135),POINT (528135.655 6417564.948392434)
1822011827,18220,11827,54755,1094,2,198485,POINT (596426.0428719386 6490529.903923135),POINT (442773.6842383479 6418021.751982008)
1822011830,18220,11830,54755,1718,1,239839,POINT (596426.0428719386 6490529.903923135),POINT (396454.2023556089 6420742.495662917)
1822011929,18220,11929,54755,197,2,133291,POINT (596426.0428719386 6490529.903923135),POINT (475223.5389074319 6470202.532798264)
1822011951,18220,11951,54755,3965,2,237039,POINT (596426.0428719386 6490529.903923135),POINT (406671.6898813352 6420424.643836122)
1822011954,18220,11954,54755,42,1,203968,POINT (596426.0428719386 6490529.903923135),POINT (447411.7633839012 6406508.971664336)
1822012320,18220,12320,54755,24406,20,320767,POINT (596426.0428719386 6490529.903923135),POINT (378827.4881471876 6333913.219373153)
1822012421,18220,12421,54755,16756,10,225411,POINT (596426.0428719386 6490529.903923135),POINT (439932.1564416874 6381387.888885491)
1822012722,18220,12722,54755,785,1,323513,POINT (596426.0428719386 6490529.903923135),POINT (376468.9431773652 6334425.742649162)
1822013220,18220,13220,54755,64465,86,111011,POINT (596426.0428719386 6490529.903923135),POINT (636661.5683717782 6578777.675353965)
1822013521,18220,13521,54755,3788,16,60785,POINT (596426.0428719386 6490529.903923135),POINT (644740.8046339573 6505804.0419)
1822013522,18220,13522,54755,7235,22,82681,POINT (596426.0428719386 6490529.903923135),POINT (617966.4689693986 6548396.300525547)
1822013621,18220,13621,54755,3698,4,143163,POINT (596426.0428719386 6490529.903923135),POINT (718547.9604310859 6481880.546584849)
1822013721,18220,13721,54755,2657,1,110568,POINT (596426.0428719386 6490529.903923135),POINT (636308.6622752602 6578614.204786568)
1822013831,18220,13831,54755,321,1,125334,POINT (596426.0428719386 6490529.903923135),POINT (693158.8076556019 6516142.063740343)
1822013832,18220,13832,54755,359,1,88996,POINT (596426.0428719386 6490529.903923135),POINT (671145.4926904192 6482216.008420627)
1822013836,18220,13836,54755,3363,21,108650,POINT (596426.0428719386 6490529.903923135),POINT (639022.439050885 6576767.787129497)
1822013837,18220,13837,54755,6019,7,110328,POINT (596426.0428719386 6490529.903923135),POINT (638261.2277459123 6577626.553434672)
1822013838,18220,13838,54755,2376,1,116910,POINT (596426.0428719386 6490529.903923135),POINT (635584.5523986816 6582854.8623053)
1822013943,18220,13943,54755,240,2,111820,POINT (596426.0428719386 6490529.903923135),POINT (594841.5170564686 6560716.544260313)
1822014320,18220,14320,54755,25422,4,445313,POINT (596426.0428719386 6490529.903923135),POINT (745519.4398337225 6181462.080838162)
1822014421,18220,14421,54755,7541,4,426619,POINT (596426.0428719386 6490529.903923135),POINT (789264.8785935154 6211612.011157216)
1822014422,18220,14422,54755,7645,6,346792,POINT (596426.0428719386 6490529.903923135),POINT (759102.1358370257 6270685.589727072)
1822014521,18220,14521,54755,9675,1,428737,POINT (596426.0428719386 6490529.903923135),POINT (828315.7510059284 6265725.536893765)
